doi,refcodes,count,year,urls,url,flags,name_dicts,compound_dicts
10.1016/j.poly.2016.12.040,"['CAPQAO', 'CAPQES', 'CAPQIW', 'CAPQOC']",4,2017,https://api.elsevier.com/content/article/pii/S027753871630691X,https://www.sciencedirect.com/science/article/pii/S027753871630691X,1,"{'1': '[Cu4(μ3-OH)2(H2O)6(4-dpye)2(TeMo6O24)]·2H2O', '2': '(4-H2dpyb)·6H2O', '3': 'H[Cu2(3-dpyb)2(C2O4)(CrMo6(OH)6O18)]·8H2O', '4': '[Cu2(4-dpyh)(CrMo6(OH)5O19)(H2O)8]·10H2O', '5': '[Cu4(μ2-OH)(μ3-OH)(H2O)6(4-dpyh)(TeMo6O24)]·H2O'}","{'1': ['[Cu4(μ3-OH)2(H2O)6(4-dpye)2(TeMo6O24)]·2H2O'], '3': ['H[Cu2(3-dpyb)2(C2O4)(CrMo6(OH)6O18)]·8H2O'], '4': ['[Cu2(4-dpyh)(CrMo6(OH)5O19)(H2O)8]·10H2O'], '5': ['[Cu4(μ2-OH)(μ3-OH)(H2O)6(4-dpyh)(TeMo6O24)]·H2O']}"
10.1016/j.inoche.2009.07.028,"['MUFHUR', 'MUFJAZ', 'MUFJED']",3,2009,https://api.elsevier.com/content/article/pii/S1387700309003608,https://www.sciencedirect.com/science/article/pii/S1387700309003608,1,"{'1': '[Nd(Hpdc)(ox)0.5(H2O)2]·H2O', '2': '[Eu(Hpdc)(ox)0.5(H2O)2]·H2O', '3': '[Er(Hpdc)(ox)0.5(H2O)2]·H2O'}",{}
10.1016/j.jssc.2021.122664,"['TATLEJ', 'TATLIN', 'TATLOT', 'TATLUZ']",4,2022,https://api.elsevier.com/content/article/pii/S002245962100709X,https://www.sciencedirect.com/science/article/pii/S002245962100709X,1,"{'1': '{[Cu(HL)(5-Me-IPA)]·0.25H2O}n', '2': '{[Co(HL)(5-Me-IPA)]·0.25H2O}n', '3': '{[Zn(HL)(5-Me-IPA)]}n', '4': '{[Zn(HL)(5-Me-IPA)]·H2O}n'}","{'1': ['{[Cu(HL)(5-Me-IPA)]·0.25H2O}n'], '2': ['{[Co(HL)(5-Me-IPA)]·0.25H2O}n'], '3': ['{[Zn(HL)(5-Me-IPA)]}n'], '4': ['{[Zn(HL)(5-Me-IPA)]·H2O}n'], '\u200b': [""\u200b4'-(4-hydroxyphenyl)-4,2':6′,4″-terpyridine"", '\u200b5-methyl-iso-Phthalic']}"
10.1016/j.jinorgbio.2011.02.001,['IPUXIB'],1,2011,https://api.elsevier.com/content/article/pii/S0162013411000298,https://www.sciencedirect.com/science/article/pii/S0162013411000298,1,"{'1': '{[Cu(IDA)(acv)]·2CH3OH}n', '2': '[Cu(glygly)(acv)]·H2O'}",{}
10.1016/j.molstruc.2007.11.021,"['QOGKAZ', 'QOGKED']",2,2008,https://api.elsevier.com/content/article/pii/S0022286007007715,https://www.sciencedirect.com/science/article/pii/S0022286007007715,1,"{'1': '{Co(H2O)(py)}2V4O12', '2': '{Co(H2O)(pic)}2V4O12'}",{}
10.1016/j.poly.2010.09.013,"['ANIDAD', 'ANIDEH', 'ANIDIL']",3,2010,https://api.elsevier.com/content/article/pii/S0277538710004432,https://www.sciencedirect.com/science/article/pii/S0277538710004432,1,"{'1': 'Co2(Cbtp)2(ip)2', '2': '[N(CH3)4]2[Co3(ip)4]', '3': '[{Co7(ip)5(μ-OH)4}(μ-bpp)2]·2(H2O)'}",{}
10.1016/j.ica.2015.03.032,['XUHXOP'],1,2015,https://api.elsevier.com/content/article/pii/S0020169315001668,https://www.sciencedirect.com/science/article/pii/S0020169315001668,1,"{'1': '[Mn2(carbp)2(2,2′-bipy)4](ClO4)2', '2': '[Mn2(carbp)2(4,4′-bipy)4(H2O)3](ClO4)2', '3': 'MnII4MnIII2(μ4-O)2(carbp)10(DMF)4', '4': 'MnII4MnIII2(μ4-O)2(carbp)10(4,4′-bipy)2'}","{'1': ['[Mn2(carbp)2(2,2′-bipy)4](ClO4)2'], '2': ['[Mn2(carbp)2(4,4′-bipy)4(H2O)3](ClO4)2'], '4': ['MnII4MnIII2(μ4-O)2(carbp)10(4,4′-bipy)2']}"
10.1016/j.molliq.2010.08.012,['GALMEN'],1,2010,https://api.elsevier.com/content/article/pii/S0167732210002680,https://www.sciencedirect.com/science/article/pii/S0167732210002680,1,{},{}
10.1016/j.molstruc.2007.03.006,"['CIRTON', 'CIRTUT']",2,2008,https://api.elsevier.com/content/article/pii/S0022286007002232,https://www.sciencedirect.com/science/article/pii/S0022286007002232,1,"{'(1)': '[Pb(4-sb)(2,2′-bipy)]n', '3': '{[Pb(4-sb)(H2O)2]}n', '4': '{[Pb(4-sb)(phen)]·(H2O)}n', '1': '[Pb(4-sb)(2,2′-bipy)]n'}","{'(1)': ['[Pb(4-sb)(2,2′-bipy)]n']}"
10.1016/j.molstruc.2007.08.007,"['COBJOT', 'COBJUZ']",2,2008,https://api.elsevier.com/content/article/pii/S0022286007005339,https://www.sciencedirect.com/science/article/pii/S0022286007005339,1,{'1': '[Eu(OX)(HAPA)(H2O)]n'},{}
10.1016/j.inoche.2016.05.010,"['EMOGAQ', 'EMOGEU', 'EMUBUL', 'EMUCAS']",4,2016,https://api.elsevier.com/content/article/pii/S1387700316301496,https://www.sciencedirect.com/science/article/pii/S1387700316301496,1,{},{}
10.1016/j.poly.2004.09.013,['FAHPIO'],1,2004,https://api.elsevier.com/content/article/pii/S0277538704003808,https://www.sciencedirect.com/science/article/pii/S0277538704003808,1,{},{}
10.1016/j.jssc.2015.04.001,['KUKCAW'],1,2015,https://api.elsevier.com/content/article/pii/S0022459615001267,https://www.sciencedirect.com/science/article/pii/S0022459615001267,1,{},{}
10.1016/j.poly.2010.07.001,"['FABXUD', 'FABYAK', 'FABYEO']",3,2010,https://api.elsevier.com/content/article/pii/S0277538710003347,https://www.sciencedirect.com/science/article/pii/S0277538710003347,1,"{'1': '[Cu4Cl4(pprd)2]n', '2': '[Cu4Br4(pprd)2]n', '3': '[Cu4I4(pprd)2]n'}",{}
10.1016/j.ica.2009.02.008,['XUGLUH'],1,2009,https://api.elsevier.com/content/article/pii/S0020169309000802,https://www.sciencedirect.com/science/article/pii/S0020169309000802,1,{'2': '{[Cd(η2-O2CC6H4{C(O)Fc-o})2(pbbm)]·0.5H2O}n'},{}
10.1016/j.inoche.2016.11.004,['YACWIL'],1,2016,https://api.elsevier.com/content/article/pii/S1387700316303999,https://www.sciencedirect.com/science/article/pii/S1387700316303999,1,{'1': '[Co2(TPEC)(DMA)2]·(DMA)3'},{}
10.1016/j.molstruc.2011.08.028,"['CADNAY', 'CADNEC']",2,2011,https://api.elsevier.com/content/article/pii/S0022286011006715,https://www.sciencedirect.com/science/article/pii/S0022286011006715,1,"{'1': '[Ag2(bipy)2(sub)·5H2O]n', '2': '[Ag2(bipy)2(aze)·3H2O]n'}",{}
10.1016/j.poly.2010.09.026,"['EMEQAP', 'EMEQET']",2,2011,https://api.elsevier.com/content/article/pii/S0277538710004675,https://www.sciencedirect.com/science/article/pii/S0277538710004675,1,{'2': '[Ni2(PDA)2(BPP)(H2O)]·2.5H2O'},{}
10.1016/S0020-1693(02)00713-2,"['MOBVUU', 'MOBWAB']",2,2002,https://api.elsevier.com/content/article/pii/S0020169302007132,https://www.sciencedirect.com/science/article/pii/S0020169302007132,1,"{'1': '[Co(NO3)2(bpt)2·2CH3OH]n', '2': '[Mn(NCS)2(bpt)3·H2O]n'}",{}
10.1016/j.ica.2017.08.019,"['EJOWAD01', 'WAZDUZ', 'WAZFAH', 'WAZFIP', 'WAZFOV', 'WAZFUB']",6,2017,https://api.elsevier.com/content/article/pii/S0020169317307429,https://www.sciencedirect.com/science/article/pii/S0020169317307429,1,"{'1': '{[CdL(H2O)]·2H2O}n', '2': '[Cd4L4(H2O)4]n', '3': '[CdL(H2O)]n', '4': '[CdL(H2O)2]n', '5': '{[CdL(H2O)]·H2O}n', '6': 'Cd(II)'}",{}
10.1016/j.inoche.2008.07.012,['XOHMOX'],1,2008,https://api.elsevier.com/content/article/pii/S138770030800289X,https://www.sciencedirect.com/science/article/pii/S138770030800289X,1,{'1·': '[{Cu(terpy)}2Mo6O17(H2O){O3PCH2NH2CH2PO3}2]·1H2O'},{}
10.1016/j.inoche.2019.01.022,['XIXTIK'],1,2019,https://api.elsevier.com/content/article/pii/S1387700318311201,https://www.sciencedirect.com/science/article/pii/S1387700318311201,1,{},{}
10.1016/j.ica.2018.12.027,['JIYRUH'],1,2019,https://api.elsevier.com/content/article/pii/S0020169318317754,https://www.sciencedirect.com/science/article/pii/S0020169318317754,1,"{'(1)': '[Na{S2CN(CH2CH2)2O}(H2O)2]n', '1': '[Na{S2CN(CH2CH2)2O}(H2O)2]n', '2': 'Ni(II)', '3': 'Cu(II)', '4': '[Zn(S2CN(CH2CH2)O)2]2∙(H2O)'}",{}
10.1016/j.inoche.2008.06.023,['POLPIQ'],1,2008,https://api.elsevier.com/content/article/pii/S1387700308002670,https://www.sciencedirect.com/science/article/pii/S1387700308002670,1,{'1': '[emim]2[Cd2(btec)Br2]'},{}
10.1016/j.inoche.2012.07.044,['REDZAD'],1,2012,https://api.elsevier.com/content/article/pii/S1387700312003905,https://www.sciencedirect.com/science/article/pii/S1387700312003905,1,"{'1': '[Cd5(L)2(OH)Cl3]·7H2O', '2': '[Pb3(L)2]·3H2O'}",{}
10.1016/j.molstruc.2008.03.034,"['MOHLOL01', 'ROJRAK']",2,2008,https://api.elsevier.com/content/article/pii/S0022286008001646,https://www.sciencedirect.com/science/article/pii/S0022286008001646,1,"{'2': 'Cd(L)2(NO3)2', '3': 'H2BDC'}",{}
10.1016/j.ica.2020.119665,"['HUKSAK', 'NETZIX02']",2,2020,https://api.elsevier.com/content/article/pii/S0020169319320390,https://www.sciencedirect.com/science/article/pii/S0020169319320390,1,"{'1': '[Zn(1,1′-bbi)(C2O4)]n', '2': '[Zn3(1,1′-bbi)(L)2(H2O)]n'}","{'1': ['[Zn(1,1′-bbi)(C2O4)]n', '[Zn(1,1′-bbi)(oa)]n'], '2': ['[Zn3(1,1′-bbi)(L)2(H2O)]n']}"
10.1016/j.micromeso.2019.02.026,['HIZVIY'],1,2019,https://api.elsevier.com/content/article/pii/S1387181119301131,https://www.sciencedirect.com/science/article/pii/S1387181119301131,1,{},{}
10.1016/j.jinorgbio.2018.10.013,['SIRQES'],1,2019,https://api.elsevier.com/content/article/pii/S0162013418305099,https://www.sciencedirect.com/science/article/pii/S0162013418305099,1,"{'3': '1-benzyl-4-iodo-1H-imidazole', '5': '1-benzyl-1H-imidazole-4-carboxylate', 'bnimc': 'Cu(bnimc)2(CH3OH)2', '7': '1,2-dideoxy-1-(4-(methylcarboxy)-1H-imidazol-1-yl)-d-ribofuranose', '8': '5-O-(4,4′-dimethoxytrityl)-1,2-dideoxy-1-(4-(methylcarboxy)-1H-imidazol-1-yl)-d-ribofuranose', '2': '1-benzyl-4,5-diiodo-1H-imidazole', 'X': 'X–Cu(II)–'}","{'4': ['1-benzyl-1H-imidazole-4-carboxylate'], '3': ['1-benzyl-4-iodo-1H-imidazole', '1-benzyl-4-iodoimidazole'], '5': ['1-benzyl-1H-imidazole-4-carboxylate'], '6': ['3,5-di-O-p-toluoyl-1,2-dideoxy-1-(4-(methylcarboxy)imidazol-1-yl)-d-ribofuranose'], '7': ['1,2-dideoxy-1-(4-(methylcarboxy)-1H-imidazol-1-yl)-d-ribofuranose'], '8': ['5-O-(4,4′-dimethoxytrityl)-1,2-dideoxy-1-(4-(methylcarboxy)-1H-imidazol-1-yl)-d-ribofuranose'], '10': ['1,2-dideoxy-1-(4-carboxyimidazol-1-yl)-d-ribofuranose'], '1': ['4,5-diiodoimidazole'], '2': ['1-benzyl-4,5-diiodo-1H-imidazole'], 'imc': ['imidazole-4-carboxylate']}"
10.1016/j.inoche.2015.01.021,['XUFXAZ'],1,2015,https://api.elsevier.com/content/article/pii/S1387700315000222,https://www.sciencedirect.com/science/article/pii/S1387700315000222,1,{'1': '[Ba2L2(H2O)3]n·5.5nH2O'},{}
10.1016/S0022-4596(03)00078-1,['AKAMII'],1,2003,https://api.elsevier.com/content/article/pii/S0022459603000781,https://www.sciencedirect.com/science/article/pii/S0022459603000781,1,{},{}
10.1016/j.ica.2012.11.019,"['WEWGUC', 'WEWHAJ', 'WEWHEN', 'WEWHIR', 'WEWHOX']",5,2013,https://api.elsevier.com/content/article/pii/S0020169312006470,https://www.sciencedirect.com/science/article/pii/S0020169312006470,1,{},{}
10.1016/j.inoche.2014.04.026,['NOQGIL'],1,2014,https://api.elsevier.com/content/article/pii/S138770031400197X,https://www.sciencedirect.com/science/article/pii/S138770031400197X,1,{},{}
10.1016/j.jssc.2021.122476,['UBENEY'],1,2021,https://api.elsevier.com/content/article/pii/S0022459621005211,https://www.sciencedirect.com/science/article/pii/S0022459621005211,1,{'1': '[Zn(cca)0.5(TPB)0.5(H2O)2]·(NO3)·(H2O)2'},{}
10.1016/j.ica.2018.02.011,['JETFOG'],1,2018,https://api.elsevier.com/content/article/pii/S0020169317316353,https://www.sciencedirect.com/science/article/pii/S0020169317316353,1,"{'1': '(4,4′-diMe-2,2′-bpy)2Zn2Eu2(NO3)4(naphac)6', '2': '(4,4′-dtb-2,2′-bpy)2Zn2Eu2(NO3)2(naphac)8', '10': '[Zn(1-naphac)2]n', '3': '(4,4′-dtb-2,2′-bpy)2Zn2Tb2(NO3)2(naphac)8', '4': '2·6MeCN'}","{'1': ['(4,4′-diMe-2,2′-bpy)2Zn2Eu2(NO3)4(naphac)6'], '2': ['(4,4′-dtb-2,2′-bpy)2Zn2Eu2(NO3)2(naphac)8'], '10': ['[Zn(1-naphac)2]n'], '3': ['(4,4′-dtb-2,2′-bpy)2Zn2Tb2(NO3)2(naphac)8']}"
10.1016/j.molstruc.2015.02.048,"['ROWBAI', 'ROWBEM']",2,2015,https://api.elsevier.com/content/article/pii/S0022286015001465,https://www.sciencedirect.com/science/article/pii/S0022286015001465,1,"{'1': '{[Zn(L1)(μ1,5-dca)](H2O)}n', '2': '{[Zn(L2)(μ1,5-dca)](ClO4)}n'}","{'1': ['{[Zn(L1)(μ1,5-dca)](H2O)}n'], '2': ['{[Zn(L2)(μ1,5-dca)](ClO4)}n']}"
10.1016/j.ica.2009.03.011,['INAMEP01'],1,2009,https://api.elsevier.com/content/article/pii/S0020169309001467,https://www.sciencedirect.com/science/article/pii/S0020169309001467,1,"{'1': '[Zn(phen)(SO4)(H2O)2]n', '2': '[Cu(phen)(H2O)2]·SO4'}",{}
10.1016/j.jssc.2018.01.024,"['REZDAE', 'REZDIM']",2,2018,https://api.elsevier.com/content/article/pii/S0022459618300434,https://www.sciencedirect.com/science/article/pii/S0022459618300434,1,"{'1': '{[Zn(apc)2]·H2O}n', '2': 'Zn(apc)2(H2O)2'}",{}
10.1016/j.jssc.2015.05.018,"['WUKFAL', 'WUKFEP']",2,2015,https://api.elsevier.com/content/article/pii/S002245961500208X,https://www.sciencedirect.com/science/article/pii/S002245961500208X,1,"{'25pYb': '[Yb4(OH)4(25p)4(H2O)3]·H2O', '25pY': '[Y4(OH)4(25p)4(H2O)3]·H2O'}","{'25p': ['pyridine-2,5-dicarboxylate', '2,5-pyridinedicarboxilate']}"
10.1016/j.ica.2018.08.044,"['OFOCAQ', 'OFOCAQ01', 'OFOCIY', 'OFOMUU', 'OFONAB', 'OFONEF', 'OFONIJ']",7,2018,https://api.elsevier.com/content/article/pii/S0020169318310788,https://www.sciencedirect.com/science/article/pii/S0020169318310788,1,"{'2': 'Sm(1)', '4': 'Gd(3)', '7': 'Er(6)', '5': '{[NH2(CH3)2]2LnCu2Br(IN)6∙(DMA)2}n', '3': 'Eu(2)', 'dia': '3d-4f'}",{}
10.1016/j.ica.2006.09.027,['KEYYIX'],1,2007,https://api.elsevier.com/content/article/pii/S0020169306006426,https://www.sciencedirect.com/science/article/pii/S0020169306006426,1,"{'1': '[Cu(DBA)2(1,10-phen)]n', '2': 'of[Cd(DBA)2(1,10-phen)2]'}","{'1': ['[Cu(DBA)2(1,10-phen)]n'], '2': ['of[Cd(DBA)2(1,10-phen)2]']}"
10.1016/j.ica.2004.03.006,['EBEDOF'],1,2004,https://api.elsevier.com/content/article/pii/S0020169304001306,https://www.sciencedirect.com/science/article/pii/S0020169304001306,1,{'1': '[H3V3O26(AsO4)4(phen)8(H2O)2]·2H2O'},{}
10.1016/j.ica.2017.05.011,"['JAWLOL', 'JAWLUR']",2,2017,https://api.elsevier.com/content/article/pii/S0020169317300270,https://www.sciencedirect.com/science/article/pii/S0020169317300270,1,"{'2': '[Ru2(DMBA)4(μ-O,O′-1,4-(O2C)2C6H4)·2H2O]∞', '1': '[Ru2(DMBA)4(μ-O,O′-WO4)·2H2O]∞'}",{}
10.1016/j.jinorgbio.2004.05.012,['DADMEB'],1,2004,https://api.elsevier.com/content/article/pii/S0162013404001588,https://www.sciencedirect.com/science/article/pii/S0162013404001588,1,{},{}
10.1016/j.poly.2014.06.024,['VONQIA'],1,2014,https://api.elsevier.com/content/article/pii/S0277538714004240,https://www.sciencedirect.com/science/article/pii/S0277538714004240,1,"{'1': '{[Cu2(L)(μ1,5-dca)]2·2(CH3OH)}n'}","{'1': ['{[Cu2(L)(μ1,5-dca)]2·2(CH3OH)}n']}"
10.1016/j.poly.2009.06.051,['BURROW'],1,2010,https://api.elsevier.com/content/article/pii/S0277538709004252,https://www.sciencedirect.com/science/article/pii/S0277538709004252,1,{},{}
10.1016/j.molstruc.2008.09.017,"['CONVOR', 'CONVUX', 'CONWAE']",3,2009,https://api.elsevier.com/content/article/pii/S0022286008006194,https://www.sciencedirect.com/science/article/pii/S0022286008006194,1,"{'1': '[Nd2(TFSA)3(phen)2]n', '2': '{[Sm(TFSA)(phen)(H2O)4]·0.5(TFSA)·2(phen)H2O}n', '3': '{[Dy(TFSA)(phen)(H2O)4]·0.5(TFSA)·2(phen)H2O}n'}",{}
10.1016/j.inoche.2013.12.025,['ROJSEQ'],1,2014,https://api.elsevier.com/content/article/pii/S1387700313005868,https://www.sciencedirect.com/science/article/pii/S1387700313005868,1,{'1': '[Ag3(cpterpy)2]n·nNO3'},{}
10.1016/S0020-1693(03)00195-6,['OJOPEI'],1,2003,https://api.elsevier.com/content/article/pii/S0020169303001956,https://www.sciencedirect.com/science/article/pii/S0020169303001956,1,{},{}
10.1016/j.ica.2012.12.038,"['XEXSEA', 'XEXSEA01']",2,2013,https://api.elsevier.com/content/article/pii/S0020169312006974,https://www.sciencedirect.com/science/article/pii/S0020169312006974,1,{'1': 'Zn4(biim)3(ina)2'},{}
10.1016/j.poly.2015.03.003,['SUBDIE'],1,2015,https://api.elsevier.com/content/article/pii/S0277538715001333,https://www.sciencedirect.com/science/article/pii/S0277538715001333,1,"{'I': 'K2(acac)2(H2O)', 'II': 'K2(acac)2(phen)(H2O)', 'III': 'Na(acac)(H2O)', 'IV': 'Na3(acac)3(iPrOH)', 'V': 'Na3(acac)3(Py)', 'VI': 'Na2(acac)2(phen)'}",{}
10.1016/j.jssc.2005.05.020,['MATHEV'],1,2005,https://api.elsevier.com/content/article/pii/S0022459605002355,https://www.sciencedirect.com/science/article/pii/S0022459605002355,1,"{'I,': '[C4N2H12][Co4(HPO3)2(C2O4)3]'}",{}
10.1016/j.inoche.2013.06.023,"['DIQHES', 'DIQSED', 'DIQSIH']",3,2013,https://api.elsevier.com/content/article/pii/S1387700313002669,https://www.sciencedirect.com/science/article/pii/S1387700313002669,1,"{'1': '[DyAg(oba)2(H2O)]n', '2': '[HoAg(oba)2(H2O)]n', '3': '[ErAg(oba)2(H2O)]n'}",{}
10.1016/j.jssc.2009.10.016,"['GUSQAN', 'GUSQER']",2,2010,https://api.elsevier.com/content/article/pii/S0022459609005003,https://www.sciencedirect.com/science/article/pii/S0022459609005003,1,"{'1': '(bpy)6CuI6Cl3(MoVW5O19)', '2': '[(bpy)7CuI7Cl2(BW12O40)]·H2O', '3': '(bpy)7CuI7Cl2(PWVI10WV2O40)'}",{}
10.1016/S0020-1693(03)00078-1,['OHIZIO'],1,2003,https://api.elsevier.com/content/article/pii/S0020169303000781,https://www.sciencedirect.com/science/article/pii/S0020169303000781,1,{},{}
10.1016/j.molstruc.2004.01.025,['XURGAS01'],1,2004,https://api.elsevier.com/content/article/pii/S0022286004000717,https://www.sciencedirect.com/science/article/pii/S0022286004000717,1,"{'2': '[CoLCl2]n', '(1)': '[Co(HL)2Cl3]·Cl·(H2O)', '(3)': '[Co(gly)3]·(H2O)', '1': '[Co(HL)2Cl3]·Cl·(H2O)', '3': '[Co(gly)3]·(H2O)'}",{}
10.1016/j.poly.2015.03.019,['XUHTOL'],1,2015,https://api.elsevier.com/content/article/pii/S0277538715001576,https://www.sciencedirect.com/science/article/pii/S0277538715001576,1,"{'1': '[Cu2(L)(N3)3]n', 'H': '−2JS1S2'}",{}
10.1016/j.poly.2016.04.037,"['OPIYIX', 'OPIYOD', 'OPIYUJ']",3,2016,https://api.elsevier.com/content/article/pii/S0277538716301206,https://www.sciencedirect.com/science/article/pii/S0277538716301206,1,"{'1': '[Cu(L1)(μ1,5-dca)]n', '2': '[Cu(L2)(μ1,5-dca)]n', '3': '[Cu(L3)(μ1,5-dca)]n'}","{'1': ['[Cu(L1)(μ1,5-dca)]n'], '2': ['[Cu(L2)(μ1,5-dca)]n'], '3': ['[Cu(L3)(μ1,5-dca)]n']}"
10.1016/j.poly.2004.09.034,"['CEBLUR', 'CEBMAY', 'CEBMEC']",3,2005,https://api.elsevier.com/content/article/pii/S0277538705002913,https://www.sciencedirect.com/science/article/pii/S0277538705002913,1,"{'1': '[Zn(NCS)2(4-PDS)]n', '2': '[Fe(NCS)2(4-PDS)2·4H2O]n'}",{}
10.1016/j.jorganchem.2005.10.057,"['LEGNOB', 'LEGNUH']",2,2006,https://api.elsevier.com/content/article/pii/S0022328X05009125,https://www.sciencedirect.com/science/article/pii/S0022328X05009125,1,"{'1': 'Ph3SnL1H', '2': 'Ph3SnL2H', '3': 'Ph3SnL4H', '4': 'nBu3SnL1H', '5': '{[nBu2Sn(L2H)]2O}2', '6': '{[nBu2Sn(L3H)]2O}2'}",{}
10.1016/S0020-1693(03)00487-0,"['AQAVET', 'AQAVIX', 'AQAVOD', 'AQAVUJ', 'AQAWAQ']",5,2004,https://api.elsevier.com/content/article/pii/S0020169303004870,https://www.sciencedirect.com/science/article/pii/S0020169303004870,1,"{'2': '[Ag(4-abaH)2(NO3)]n', '3': '{[Ag(4-aba)(4-abaH)]·H2O}n', '4': '{[Ag(4,4′-bipy)(H2O)](4-aba)0.5(NO3)0.5·(H2O)0.5}n', '5': 'Ag[(3-aba)2H]', '6': '{[Ag(3-aba)]·H2O}n', '1': 'Ag(4-abaH)2(NO3)', 'C': '{[Ag(4,4′-bipy)(H2O)](4-aba)0.5(NO3)0.5·(H2O)0.5}n(4)'}","{'1': ['4-aminobenzoic', 'Ag(4-abaH)2(NO3)'], '2': ['[Ag(4-abaH)2(NO3)]n'], '3': ['{[Ag(4-aba)(4-abaH)]·H2O}n'], '4': ['{[Ag(4,4′-bipy)(H2O)](4-aba)0.5(NO3)0.5·(H2O)0.5}n'], 'C': ['{[Ag(4,4′-bipy)(H2O)](4-aba)0.5(NO3)0.5·(H2O)0.5}n(4)']}"
10.1016/j.poly.2015.12.046,"['FUZPEX', 'FUZPIB', 'LACPIR', 'LACPOX', 'LACPUD', 'LACQAK', 'LACQEO']",7,2016,https://api.elsevier.com/content/article/pii/S0277538715007962,https://www.sciencedirect.com/science/article/pii/S0277538715007962,1,"{'1': '[Co(L)0.5(1,2-pda)(H2O)]n', '3': '[Ni2(L)2(1,2-pda)2(H2O)2·4.5H2O]n', '4': '[Ni(L)(1,4-pda)(H2O)0.5·2.5H2O]n', '5': '[Zn(L)0.5(1,2-pda)]n', '6': '[CdBr(L)(1,2-pda)0.5]n', '7': '[CdI(L)(1,2-pda)0.5]n', '2': '[Co(L)(1,4-pda)]n'}","{'L1': ['N,N′-di(3-pyridyl)suberoamide', '1,2-phenylenediacetic'], 'L': ['N,N′-di(3-pyridyl)adipoamide']}"
10.1016/j.inoche.2010.03.033,"['KABSUD', 'KABTAK']",2,2010,https://api.elsevier.com/content/article/pii/S1387700310001206,https://www.sciencedirect.com/science/article/pii/S1387700310001206,1,"{'1': '[Cd5(bpp)6(μ1,1-N3)6(μ2-Cl)2Cl2]n', '2': '{[Ni2(bpp)4(N3)4]·0.5H2O}n'}","{'1': ['[Cd5(bpp)6(μ1,1-N3)6(μ2-Cl)2Cl2]n']}"
10.1016/j.inoche.2012.02.014,['PEBNER'],1,2012,https://api.elsevier.com/content/article/pii/S1387700312000676,https://www.sciencedirect.com/science/article/pii/S1387700312000676,1,{'flu': '46)2(412.612.84'},{}
10.1016/j.molstruc.2016.01.082,['NABBEA'],1,2016,https://api.elsevier.com/content/article/pii/S0022286016300825,https://www.sciencedirect.com/science/article/pii/S0022286016300825,1,"{'1': '[Mn(H2O)2(2-(CH2)2OHpy)2](NO3)2', '2': '[Cu(SO4)(2-(CH2)2OHpy)2]n'}",{}
10.1016/j.jssc.2020.121804,"['SADVAY', 'SADVEC']",2,2021,https://api.elsevier.com/content/article/pii/S0022459620306356,https://www.sciencedirect.com/science/article/pii/S0022459620306356,1,{},"{'\u200b': ['\u200b2,3-dihydroxybenzoic']}"
10.1016/S0022-2860(01)00872-9,['MUHSEN'],1,2002,https://api.elsevier.com/content/article/pii/S0022286001008729,https://www.sciencedirect.com/science/article/pii/S0022286001008729,1,{'1': 'V4O10(o-phen)2'},{}
10.1016/j.molstruc.2012.04.006,['FAVJET'],1,2012,https://api.elsevier.com/content/article/pii/S0022286012003171,https://www.sciencedirect.com/science/article/pii/S0022286012003171,1,"{'1': '[Zn(aap)(N3)2(H2O)]n', '3': 'Mn(aap)2(NCS)2', '2': '[Zn(aap)3][Zn(NCS)4]·0.5H2O'}",{}
10.1016/j.molstruc.2018.08.036,"['SIFPAB', 'SIFPEF']",2,2019,https://api.elsevier.com/content/article/pii/S0022286018309852,https://www.sciencedirect.com/science/article/pii/S0022286018309852,1,"{'1': '[Cd2(cbta)(phen)2(H2O)]n', '2': '{[Zn2(cbta)(phen)2][Zn2(cbta)(phen)2(H2O)]·4H2O}n', 'A': 'Zn2(cbta)(phen)2', 'B': '[Zn2(cbta)(phen)2(H2O)]·4H2O'}",{}
10.1016/j.jorganchem.2005.11.030,"['YEJZUJ', 'YEKBAS']",2,2006,https://api.elsevier.com/content/article/pii/S0022328X05009733,https://www.sciencedirect.com/science/article/pii/S0022328X05009733,1,"{'3': '[n-BuSn(O)O2CL]6', '4': '[n-BuSn(O)O2CL′]6', '5': '[n-Bu3SnO2CL]n', '6': '[n-Bu3SnO2CL′]n', '7': '[Ph3SnO2CL]n', '8': '[Ph3SnO2CL′]n', '9': '[{n-Bu2SnO2CL}2O]2', '10': '[{n-Bu2SnO2CL′}2O]2'}",{}
10.1016/j.inoche.2013.09.001,['DIVGIA'],1,2013,https://api.elsevier.com/content/article/pii/S1387700313003523,https://www.sciencedirect.com/science/article/pii/S1387700313003523,1,{'1': '[Ag5(L)7(CH3CN)2](ClO4)5∙2CH3CN'},{}
10.1016/j.poly.2005.03.159,"['LEBSIV', 'LECCUS']",2,2005,https://api.elsevier.com/content/article/pii/S0277538705003463,https://www.sciencedirect.com/science/article/pii/S0277538705003463,1,"{'1': '[CrIII(CN)6][MnII(R)-pnH(DMF)]·(2H2O)', '2': '[CrIII(CN)6][MnII(racemi)-pnH(DMF)]·(2H2O)'}",{}
